# 优化的快速探索路径（减少回头路）
# 视野半径: 6像素
# 目标覆盖率: 85.0%
# 停留点数: 204
# 总路径点数: 4877
# 格式: 序号,x,y
1027,12,137
1028,12,138
1029,12,139
1030,12,140
1031,12,141
1032,12,142
1033,12,143
1034,12,144
1035,13,144
1036,14,144
1037,15,144
1038,16,144
1039,17,144
1040,18,144
1041,19,144
1042,20,144
1043,21,144
1044,22,144
1045,23,144
1046,24,144
1047,25,144
1048,26,144
1049,27,144
1050,28,144
1051,29,144
1052,30,144
1053,29,144
1054,28,144
1055,27,144
1056,26,144
1057,25,144
1058,24,144
1059,24,145
1060,24,146
1061,24,147
1062,24,148
1063,24,149
1064,23,149
1065,23,150
1066,23,151
1067,23,152
1068,23,153
1069,23,154
1070,23,155
1071,23,156
1072,23,157
1073,23,158
1074,23,159
1075,23,160
1076,23,161
1077,23,162
1078,23,163
1079,23,164
1080,23,165
1081,23,166
1082,23,167
1083,23,168
1084,24,168
1085,24,169
1086,24,170
1087,24,171
1088,24,172
1089,24,173
1090,24,174
1091,24,175
1092,24,176
1093,24,177
1094,24,178
1095,24,179
1096,24,180
1097,25,180
1098,26,180
1099,27,180
1100,28,180
1101,29,180
1102,30,180
1103,31,180
1104,32,180
1105,32,179
1106,33,179
1107,34,179
1108,35,179
1109,36,179
1110,37,179
1111,38,179
1112,38,178
1113,39,178
1114,40,178
1115,41,178
1116,42,178
1117,43,178
1118,44,178
1119,45,178
1120,46,178
1121,46,179
1122,46,180
1123,47,180
1124,48,180
1125,49,180
1126,50,180
1127,51,180
1128,52,180
1129,53,180
1130,54,180
1131,55,180
1132,56,180
1133,57,180
1134,58,180
1135,59,180
1136,60,180
1137,61,180
1138,62,180
1139,63,180
1140,64,180
1141,65,180
1142,66,180
1143,67,180
1144,68,180
1145,69,180
1146,70,180
1147,71,180
1148,72,180
1149,72,179
1150,72,178
1151,72,177
1152,72,176
1153,72,175
1154,72,174
1155,72,173
1156,72,172
1157,72,171
1158,72,170
1159,72,169
1160,72,168
1161,73,168
1162,74,168
1163,75,168
1164,76,168
1165,77,168
1166,78,168
1167,79,168
1168,80,168
1169,81,168
1170,82,168
1171,83,168
1172,84,168
1173,85,168
1174,86,168
1175,87,168
1176,88,168
1177,89,168
1178,90,168
1179,91,168
1180,92,168
1181,93,168
1182,94,168
1183,95,168
1184,96,168
1185,96,169
1186,96,170
1187,96,171
1188,96,172
1189,96,173
1190,96,174
1191,96,175
1192,96,176
1193,96,177
1194,96,178
1195,96,179
1196,96,180
1197,95,180
1198,94,180
1199,93,180
1200,92,180
1201,91,180
1202,90,180
1203,89,180
1204,88,180
1205,87,180
1206,86,180
1207,85,180
1208,84,180
1209,83,180
1210,82,180
1211,81,180
1212,80,180
1213,79,180
1214,78,180
1215,77,180
1216,76,180
1217,75,180
1218,74,180
1219,73,180
1220,72,180
1221,71,180
1222,70,180
1223,69,180
1224,68,180
1225,67,180
1226,66,180
1227,65,180
1228,64,180
1229,63,180
1230,62,180
1231,61,180
1232,60,180
1233,60,179
1234,60,178
1235,60,177
1236,60,176
1237,60,175
1238,60,174
1239,60,173
1240,60,172
1241,60,171
1242,60,170
1243,60,169
1244,60,168
1245,59,168
1246,58,168
1247,57,168
1248,56,168
1249,55,168
1250,54,168
1251,53,168
1252,52,168
1253,51,168
1254,50,168
1255,49,168
1256,48,168
1257,47,168
1258,47,169
1259,47,170
1260,47,171
1261,47,172
1262,47,173
1263,47,174
1264,47,175
1265,47,176
1266,46,176
1267,45,176
1268,44,176
1269,43,176
1270,42,176
1271,41,176
1272,40,176
1273,39,176
1274,38,176
1275,37,176
1276,36,176
1277,35,176
1278,34,176
1279,33,176
1280,32,176
1281,31,176
1282,30,176
1283,30,175
1284,30,174
1285,29,174
1286,28,174
1287,27,174
1288,26,174
1289,25,174
1290,24,174
1291,23,174
1292,22,174
1293,21,174
1294,20,174
1295,19,174
1296,18,174
1297,18,173
1298,18,172
1299,18,171
1300,18,170
1301,18,169
1302,18,168
1303,18,167
1304,18,166
1305,18,165
1306,18,164
1307,18,163
1308,19,163
1309,20,163
1310,20,162
1311,21,162
1312,22,162
1313,23,162
1314,24,162
1315,24,161
1316,24,160
1317,24,159
1318,23,159
1319,23,158
